text,category,label
I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj,hate_speech,True
I bitch a lot but it's coo,offensive_language,True
I bitch can tell that I'm addicted to pussy she lookin pass it,offensive_language,True
I bought a 357 and went back to the neighborhood and busted that bitch!,offensive_language,True
I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver,offensive_language,True
I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit,offensive_language,True
"I broke baby outta his thug stage n turned him into a pussy &#128514; , it was hard but I did it &#128129;&#128537; now he show more feelings than a lit bit",offensive_language,True
I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr,offensive_language,True
I called. In to work n bitch said they might not want me to go back,offensive_language,True
I can be a bitch and I'm fine with that&#128524;,offensive_language,True
I can be very vengeful. Don't be a cunt.,offensive_language,True
I can fuck yo bitch and you can't,offensive_language,True
I can guarantee that 9 out of 10 of y'all's bitches follow me.,offensive_language,True
I can hear birds outside!!!,normal,False
I can hear my mom playing flappy bird in the living room &#128514;&#128514;,normal,False
I can hear the birds chirpin!,normal,False
"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;",normal,False
I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;,offensive_language,True
I can make a bitch famous,offensive_language,True
I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby,offensive_language,True
I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out,offensive_language,True
I can not &amp; will not fuck with theses dawg ass hoes no more ...,offensive_language,True
I can see ya hoes &amp; all of em nothin'.,offensive_language,True
I can taste loud n pussy on my tongue &#128541;,offensive_language,True
I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup,offensive_language,True
I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.,offensive_language,True
I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&#128553;,offensive_language,True
I can't argue with a bitch over a nigga...,offensive_language,True
"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-",offensive_language,True
"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;",offensive_language,True
I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.,offensive_language,True
I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga,offensive_language,True
I can't blow bubbles or whistle. I'm basically retarded.,hate_speech,True
I can't entertain these hoes or these broke niggas,offensive_language,True
I can't even be away from my phone that long karlie right she is a crazy bitch&#128533;,offensive_language,True
"I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree.",normal,False
I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig,offensive_language,True
"I can't express how much I hate sam, he is by far hands down no questions asked my least favorite character , so bitch made #freaksandgeeks",offensive_language,True
I can't fuck a scary hoe.,hate_speech,True
I can't fuck any ol bitch niggas be desert dicks out here&#128557;,hate_speech,True
I can't fuck with girls that talk about their pussy on social media...,offensive_language,True
"I can't fuck with hoe niggas, I can't trust these hoes niether.",offensive_language,True
I can't fuck with you no mo hoe and I'm sorry.,offensive_language,True
"I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch",offensive_language,True
"I can't never be no bitch nigga , thats how you get treated like a bitch",offensive_language,True
I can't play flappy bird. It makes me angry.,normal,False
I can't sleep so ima watch Spongebob and eat crackers and peanut butter,normal,False
I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY &#128184;,offensive_language,True
I can't stand a snobby stuck up bitch,offensive_language,True
"I can't stand this fat bitch next to me, with her hairy ass legs kiss imik",offensive_language,True
I can't stand to see my ex with another ugly bitch &#128514;,offensive_language,True
I can't take yo bitch if I can't see yo bitch...,offensive_language,True
I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.,offensive_language,True
I can't take you serious if you wear colored contacts.,normal,False
I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh,offensive_language,True
I can't tell if I want to fuck you or if I want to slit your throat,offensive_language,True
I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.,offensive_language,True
I can't trust a bitch &#128175;,offensive_language,True
"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy.",normal,False
I can't wait to turnup with my bitches . I miss them &#128553;&#128553;,offensive_language,True
I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash,normal,False
I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;,normal,False
I can't with these second class bitches,offensive_language,True
I can't with this disrespect ass bitches,offensive_language,True
"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",offensive_language,True
I cannot express how infinitely better the book is to this trash.,normal,False
I cant fuc wit no bitch thats addicted to drugz,offensive_language,True
I chase bread over hoes cause i never met a dollar i aint like #Facts,offensive_language,True
I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit,offensive_language,True
"I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!",offensive_language,True
I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,normal,False
I copped a Uzi but I need some bullets for that bitch !,offensive_language,True
I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof &#128514;&#128557;&#9995;&#128553;,offensive_language,True
I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not,offensive_language,True
I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo,offensive_language,True
I could go for a brownie right now,normal,False
I could have so many bitches right now... Lately they been loving Flee,offensive_language,True
"I could say my name butttttttt, ya bitch already knows it &#127926;",offensive_language,True
I coulda sworn I was the last bitch on tunchi ig &#128129;&#9996;&#65039;&#128536;,offensive_language,True
"I couldn't have no ""mama Joyce"" at my wedding. What a grumpy ass bitch!",offensive_language,True
I couldn't press send. That tweet about anchor babies was even too raw for me.,normal,False
I cuff no hoes,offensive_language,True
I curved yo bitch. Your welcome.,offensive_language,True
I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta,offensive_language,True
I dare a bitch to key my truck &#128530;&#128298;,offensive_language,True
I def got a few shades darker cutting my mama grass. There goes my yellow frame lol,normal,False
I definitely cant FW a nigga that associates himself wit bitches I DONT fw &#128514;&#128557; tf you fuccing Goofball &#9986;&#65039;&#9986;&#65039;,offensive_language,True
"I despise clich&#233;s... you aint original bitch, you are a copy. #deleted",offensive_language,True
I did anything for my bitch now these hoes only get hard dick nbs,offensive_language,True
I did everything but trust these hoes !,offensive_language,True
I did everything except trust these hoes,offensive_language,True
I didn&#8217;t go to school here RT @LmaoAtDoseHoes: Arizona full of ugly hoes RT @t All my crushes ended up ugly after high school damn shame,offensive_language,True
I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.,offensive_language,True
I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,hate_speech,True
"I didn't know my nig G-Eazy had reached a million views on one of his songs, haha that's crazy",offensive_language,True
I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.,offensive_language,True
"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh",normal,False
I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me,offensive_language,True
"I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out...",offensive_language,True
I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,hate_speech,True
"I do know one thing though, bitches they come they go.",offensive_language,True
I do the shit you bitches is too pussy to do,offensive_language,True
I dog hoes not one but all hoes,offensive_language,True
I don&#8217;t talk trash regarding sports.,normal,False
"I don't &#128683; keep friends &#128109;&#128107;&#128108; they come &#128072; and go &#128073;, don't fuck &#128581; with these bitches &#128109;&#128109;. FAKE ALL THEY KNOW. &#128175;&#10004;&#65039;",offensive_language,True
I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.,offensive_language,True
I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time,offensive_language,True
I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies,normal,False
I don't buy pussy cuz it's free bitch I buy lacs!,offensive_language,True
"I don't care how hot a bitch is, if her personality is shit, shes shit.",offensive_language,True
"I don't care how old I am, when you put me in front of a bag of takis I'll eat that bitch",offensive_language,True
"I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that.",offensive_language,True
"I don't chase no bitches, just chase my #dreams",offensive_language,True
I don't even play flappy bird anymore because fuck him,offensive_language,True
I don't fck wit those luvv... RT @_swishaas: &#8220;@11wdNICK: who's pussy better then a crazy bitch?&#8221; Apparently thots &#128530;,offensive_language,True
"I don't feel like all black people are niggers but if you're black and you're being a nigger, imma tell you, idc",offensive_language,True
"I don't focus on bitches, bitches focus on me. #trenttruce 
Photography by patrickos http://t.co/steiM7i09p",offensive_language,True
I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill,offensive_language,True
I don't fuck wit hoe niggas,offensive_language,True
I don't fuck wit these bitches cuz they think they slick&#128530;,offensive_language,True
I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby,offensive_language,True
"I don't fuck with you iffy bitches/niggas. Y'all don't put fear in my heart, y'all bleed the same I do and breathe the same &#10071;&#65039;&#10069;&#8252;&#65039;&#10069;&#10069;",offensive_language,True
"I don't get it. I'm either a pussy or troll. Where is the room for ""the truth"" and or ""my opinions on my TL""????? Social media fucked up.",offensive_language,True
I don't get what standing on Ya tip toes does for these pics these hoes be taking,offensive_language,True
"I don't get why bitches blame the hoe their man cheated on them with..IT WAS BOTH THEIR FAULT,their boyfriend could've said ""no""",offensive_language,True
I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone,offensive_language,True
I don't glorify dis shit but bitch I am what I am and it is what it is!,offensive_language,True
"I don't got no type, bad bitches is the only thing that I Iike",offensive_language,True
I don't got that bad of a mouth do I? Fuck shit ass bitch cunt shooby de doo wop,offensive_language,True
I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright,offensive_language,True
I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U,offensive_language,True
I don't have another face other than my bitch face. &#128139;&#128128;&#128148; http://t.co/lWHzwbQBZk,offensive_language,True
"I don't have hoes 
Its a myth",offensive_language,True
I don't have no type .. Bad bitches is the only thing I like !!,offensive_language,True
I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.,offensive_language,True
I don't hold feelings for my old flings I jus trade dem bitches in like my old range!! #Cap1,offensive_language,True
I don't kick it with fuck nights and bitches,offensive_language,True
I don't know what hoe activities consist of bc I don't partake in them. Shit it's so many I damn near can't tweet without being a hoe,offensive_language,True
I don't know what you been told but I love them project hoes,normal,False
"I don't know what's more stressful, midterms or flappy birds.",normal,False
"I don't know why broads drunk dial me....I'm sleep, hoe!!",offensive_language,True
I don't know. Maybe it is a good quote and a good way to feel but I've seen way too many petty life-destroying bitches use that quote.,offensive_language,True
"I don't like bat man though, I fucked his bitch twice.",offensive_language,True
I don't like that bitch.,offensive_language,True
I don't like you bitch so &#128514;&#128514; &amp; I'm having a party all weekend my momma going out of town.,offensive_language,True
I don't live for you hoes man,offensive_language,True
I don't love my hoes I love a couple not all &#128514;&#128514;,offensive_language,True
I don't love these bitches OR these hoes; fuck they thought? I love my MONEY!,offensive_language,True
I don't love you hoes.,offensive_language,True
I don't make music for niggas that don't get bitches,offensive_language,True
I don't need no savin' I need to get fucking high and get some pussy.,offensive_language,True
"I don't owe you shit, bitch, leave me alone",offensive_language,True
I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl,normal,False
I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP,offensive_language,True
I don't put nothing pass nobody when it comes money n pussy.,offensive_language,True
I don't respect money ... Respect real niccas!,offensive_language,True
I don't talk to niccas I talk to god we can relate,offensive_language,True
I don't trust no bitch ... I dog em out,offensive_language,True
I don't trust these bitches,offensive_language,True
I don't understand how you can be such a bitch,offensive_language,True
"I don't understand when people say ""yea, my first time smoking I didn't get high"" 

Cause damn that fuckin sucks bruh I was retarded high",offensive_language,True
I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females,offensive_language,True
I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge,offensive_language,True
I don't want a bitch that's erybody bitch !,offensive_language,True
I don't want me no good girl I fell inlove with these freak hoes,offensive_language,True
I don't want no Philly disease lol Thot bitch,offensive_language,True
I don't want no boof hoes or no burnt girls !,offensive_language,True
I don't want sex bitch I only want ya neck bitch lol,offensive_language,True
I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place,normal,False
"I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control",offensive_language,True
I donated both of my (very expensive) prom dresses to teens who couldn't afford to buy one. Don't be a selfish bitch.,offensive_language,True
"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!",normal,False
I done dun all kind of shit y'all niccas just fills shit!,offensive_language,True
I done hit bout 6 threes out this bitch,offensive_language,True
"I done seen a lot of fake shit. That bitch ain't bad, she's basic.",offensive_language,True
I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,hate_speech,True
I dont fuck wit hoes or broke bitches,offensive_language,True
"I dont give a single shit who you are, if you wear a suit and white cotton socks I am just going to assume you are functionally retarded.",offensive_language,True
I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;,offensive_language,True
I dont hide bitch im high when im in public,offensive_language,True
I dont kiss none of these hoes &#128567;&#128586;&#128069;&#128581;,offensive_language,True
I dont know a niggah that could cover for me,offensive_language,True
I dont love these hoes .,offensive_language,True
I dont mess with sneaky ppl nd they hoe intentions,offensive_language,True
"I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care.",offensive_language,True
I dont say fuck bitches get money because i love em both,offensive_language,True
I dont think ive ever seen a fight on the real world. I mean a word fight yeah. tons of times. but damn! that bitch swung,offensive_language,True
I dont understand rich people who dress like trash,normal,False
I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!,offensive_language,True
I dream about having twin girls a lot yea karma I know it's you bitch,offensive_language,True
"I dress how I feel, if I felt like a bitch id dress like one",offensive_language,True
I drive by and them bitches waive but girl I can't stop,offensive_language,True
I eat generic Oreos.. Baller with a budget bitch.,offensive_language,True
I eats the pussy.,offensive_language,True
I fear no niggah I trust no bitchhh..,offensive_language,True
I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;,offensive_language,True
I feel bad for her nicca tho ... Ya girl a hoe my nicca!,offensive_language,True
"I feel bad having this info but at the same time , karmas a bitch,",offensive_language,True
"I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind, the last song was pussy control!",offensive_language,True
I feel like I got bitch slapped by karma.,offensive_language,True
I feel like I should be sad and all that pussy shit but I am just so pissed right now idk what I'm feeling.,offensive_language,True
I feel like a bad bitch when I wear my rhinestoned pocket jeans .,offensive_language,True
I feel like a bitch that just got her heartbroken a day before her wedding,offensive_language,True
I feel like a swag fag w this shirt lmao http://t.co/P2x2qbejOh,offensive_language,True
I feel like apart of the in crowd like yes bitch lets indirectly talk shit &#128514;,offensive_language,True
I feel like its gon be a homo revalution round dis bitch deez niggas expandin,offensive_language,True
I feel like slapping a bitch,offensive_language,True
I feel like that niggah Pac these bitches set me up.,offensive_language,True
"I feel like this hoe owe me something ..,",offensive_language,True
I feel so alone. I miss my #wife so much. I hate the white trash who raped and killed her and our daughters.,offensive_language,True
I feel sorry fo niggas dat gtta make up shit to lie about. I would hate to have to think that fuckin much.#bitch,offensive_language,True
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",hate_speech,True
I feel the sorry for the nice people in this world because they're actually the solution. Its all you hoes and assholes thats the problem,offensive_language,True
I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M,normal,False
"I fell in love wit my side bitch, crazy thing she wasnt even my bitch",offensive_language,True
"I fight for what I love, but you make something of bitches I think nothing of.",offensive_language,True
"I figured that if hoes wanna play games, fuck em and leave em :)",offensive_language,True
I find a new song I like and play that hoe way more times than I should lol..,offensive_language,True
I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;,offensive_language,True
I find it amusing that Senator @tedcruz is an anchor baby. #LMAO,normal,False
"I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful",offensive_language,True
I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe &#128514;&#128514;&#128514;,offensive_language,True
I flipped dat pacc said fucc a bitch n went and did it again,offensive_language,True
I follow sum bush ass bitches on here &#128565;,offensive_language,True
I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,hate_speech,True
"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De",offensive_language,True
I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,normal,False
I from the planet of apes king Kong clips,normal,False
"I fuck alien bitches, demon and angel bitches, a couple of centaur bitches, got really drunk and fucked a dragon chick a couple times..ughhh",offensive_language,True
"I fuck bad bitches to stacy lattisaw, why you nigga's balls blue like an avatar?",offensive_language,True
I fuck bitches &#128175;&#128536;&#128541;&#128539;&#128525; better watch yah hoe &#128175;&#128129;&#128168;&#128069;&#128109;,offensive_language,True
"I fuck with lux and his knowledge but mooks presence, delivery is connecting more to the people. Crazy.",offensive_language,True
I fucked the bitch I used to dream about and coulda died when I came from disbelief. Nah I dont wish to speak on her name that shit is weak,offensive_language,True
I fucked the shit out yo bitch yesterday til she couldn't stand straight she called me earlier asking could she come and get a replay,offensive_language,True
"I fucked your little sister last night
The pussy was right 
The pussy was tight",offensive_language,True
I fuckedd your bitch than gave her a snack pack,offensive_language,True
I fuckin hate this bitches voice OMG,offensive_language,True
"I fucking hate this fucking neighborhood, these fuckin bitches have someone over everyday ya3ne.",offensive_language,True
I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,hate_speech,True
I gain a few pounds a bitch look thickkkkkk,offensive_language,True
"I gassss on these niggas, I got gas for all these hoes",offensive_language,True
"I gave my aunt my tupac greatest hits CD , that bitch is lucky I love my tupac CD",offensive_language,True
I get a 50 pound bag of dawg for the mutts,normal,False
I get bitches on tinder,offensive_language,True
I get gwop now that bitch remember me,offensive_language,True
I get more nudes than all you bitches &#128526;,offensive_language,True
I get so deep in that pussy i touch the back of her soul!!!,offensive_language,True
I give my niggas hope and sell these bitches dreams!,offensive_language,True
"I give off the Selfish little bitch vibe, but if you get to actually know me I tend to put others before myself 24/7",offensive_language,True
I gonna start unfollowing angry bitches. Shit is mad depressing,offensive_language,True
"I got .05"" of rain yesterday including the bird shit in my gauge.",offensive_language,True
"I got 2 bitches if them bitches snitching then finger itchin. shot em the kitchen, Makem wash the dishes.",offensive_language,True
I got 7 A's &amp; a B on my progress report &amp; I still be touchin Bands &#128514;&#128557; bitch get like me &#128527;&#128175;,offensive_language,True
"I got 99 problems and a bitch ain't one...
She's all 99, I think I need a sub machine gun #gratata",offensive_language,True
I got 99 problems but a bitch ain't 1!,offensive_language,True
I got 99 problems but a bitch ain't one,offensive_language,True
"I got 99 problems but a bitch aint one, she's all 99 of em I need a michane gun",offensive_language,True
I got 99 problems but a pussy ass bitch ain't one ;),offensive_language,True
I got California love fuckin bitches to that pop shit,offensive_language,True
I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,offensive_language,True
"I got a Lambo, 2 doors. 2 seater, 2 hoes.. Yokohamas, no vogues. Man that bitch beautiful. - @jesus",offensive_language,True
"I got a Spanish bitch, her name Nina #paranoid",offensive_language,True
I got a cousin thats rollin ... Got a bitch in tha hoovers,offensive_language,True
"I got a gang of old ass drafts, all trash",offensive_language,True
I got a main bitch I got new hoe love my Ak but I got my .44,offensive_language,True
I got a measly 506 followers on Instagram that's probably why these bitches ain't takin me serious,offensive_language,True
I got a missed call from your bitch &#128514;,offensive_language,True
"I got a something that pays me 2 Hunnit every week , only real bitches kno how to manage money &#9829;",offensive_language,True
I got a surprise for you bitches,offensive_language,True
"I got a thick ass neck, tho. 17 1/2 or 18 on these hoes. Can't zip my half zip fleece out this bitch.",offensive_language,True
I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it,normal,False
"I got ass cheeks on my white tee, all these hoes keep grindin on me",offensive_language,True
I got bad bitches on stand by,offensive_language,True
I got bitches geekin sneaking cocaina cross the customs &#128131;,offensive_language,True
I got bitches nervous like virgins flirtin wit uncle mervin,offensive_language,True
"I got bitches on my dick

They just ain't here yet nigga",offensive_language,True
I got bitches tho.. That's all I got.,offensive_language,True
I got dirty birds hey shoot like Larry bird hey,normal,False
I got every reason to feel like I'm that bitch,offensive_language,True
I got good credit. So my bitch credit gotta match mine,offensive_language,True
I got hella hoes,offensive_language,True
I got hoes I got fuckin hoes I got fuckin hoes !!!,offensive_language,True
I got hoes in different area codes,offensive_language,True
I got hoes. I got hoes. I got hoes. I got hoes.,offensive_language,True
I got lean I got work I got bands my nigguh,offensive_language,True
I got money and hoes money and hoes,offensive_language,True
I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes,offensive_language,True
I got more trust in drugs then these dumb ass bitches,offensive_language,True
I got my dawg Norris some blue flames for his bday dat bitch couldn't even drink it.... but u no Pop alcoholic ass downed it,offensive_language,True
I got my eyes on this red bone,normal,False
"I got my mind on my money, all I needs a bad bitch so I can ride round the city and spend this cash with",offensive_language,True
"I got my own legacy bitches, fuck yall legacy @ChavoDaGreat @JacobRyanBruhn",offensive_language,True
"I got my own rhythm and stroke patterns when I'm bout to nut, be still bitch.",offensive_language,True
I got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,offensive_language,True
"I got no pic up lines I stay on my grind I tell a bitch all the time ""bitch get in my car "" I got my 64 Ridin on Dayton spokes !",offensive_language,True
I got no respect for hoe shit,offensive_language,True
"I got so many horses , all the hoes say that its gorgeous ... 

In tha air dats where my doors issssss",offensive_language,True
I got some bitch ass coworkers. I stay late every day last week I don't complain about them mfs. They stay late they send emails that I left,offensive_language,True
I got some lightskin pussy one time and the bitch damn near had me bout to propose.,offensive_language,True
I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;,offensive_language,True
"I got something for your ass, keep thinking I'm pussy",offensive_language,True
I got soo many funny pictures from yesterday &#128514;&#128557; bitches was fucced,offensive_language,True
"I got the streets in a head lock, I got yo bitch in a leg lock",offensive_language,True
I got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops!! &#10060;,offensive_language,True
"I got the streets ina headlock, i got yo bitch ina leg lock!",offensive_language,True
I got the streetz ina head lock...i got yo bitch ina leg lock!,offensive_language,True
I got these 5 dominican hoes that randomly hit me up every so often &amp; can't tell if they like me or tryna rob me.,offensive_language,True
I got this root beer chillin in the fridge imma crack that bitch open in a few,offensive_language,True
I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!,normal,False
I got yo bitch dick whipped,offensive_language,True
I got. A lot. Of hoes.... All up on my dick,offensive_language,True
I gotta a bad bitch and all she do is bake cookies,offensive_language,True
I gotta admit i used tell bitches everything they wanted to hear Bighead change my ways a lil bit,offensive_language,True
I gotta bad bitch. always got her hair fixed. always n the mall wit her friends buying outfits,offensive_language,True
I gotta big head yah bitch I think it's crown sized,offensive_language,True
I gotta bitch to suck my dick till I nut spit it on my gut and slurp that shit back up ain't that a slut,offensive_language,True
I gotta bottle of liq at the crib when I get off I'm hitting dat bitch bare&#128553;... the liq dat is!!!,offensive_language,True
I gotta get it while da gettin good my nigguh,offensive_language,True
I gotta give De Blasio credit. He is a man of his word. Nypd can't arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch,offensive_language,True
I grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork.,normal,False
I grew up ina jungle wit the gorilla snakes &amp; bird ass niggas &#128018;&#128013;&#128038;,offensive_language,True
I grew up with niggahs don't trust no niggah no love for niggahs,offensive_language,True
I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.,offensive_language,True
I guess I just come off as a bitch to people &#128529;,offensive_language,True
I guess bitches got it twisted and think I'm weak or something.. Do I look weak? Do I look scary? Do I look like somebody you finna pick w|?,offensive_language,True
I guess niccas think if they owe you money for so long you'll forget! &#128530;&#128530;,offensive_language,True
I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie @gucci1017,offensive_language,True
I guess that OH was a bitch I don't! Ha,offensive_language,True
I had 14 fags in the space ae 3 hours? Excuse me? #confused #wheresshitgoing,offensive_language,True
I had a date wit Irene nd that bitch stood me up matter of fact she stood da whole city up thanx you fucking Cunt Irene up ur ass no grease,offensive_language,True
"I had a dope ass parlay this week with San Fran... woulda won, but them hoes ran back the pick 6. SHIT BE RIGGED YO!",offensive_language,True
"I had a dream I was in 4th grade again with my class except as my current self and remember thinking ""you're crazy, you become a hoe, moron""",offensive_language,True
"I had a dumbass dr do that on a c-4, I was just like this dumb bitch",offensive_language,True
I had froyo with brownies for dinner tonight. Being an adult is making these executive decisions,normal,False
"I had liked this one bitch but, she always was in some shit causing some fucking drama",offensive_language,True
"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh",offensive_language,True
I had to hug the block. You bitches just wave at it,offensive_language,True
"I had to tell a bitch, I WANT THE LOVEEEEE",offensive_language,True
I had to unfollow some crazy asian bitch earlier lol I don't play,offensive_language,True
I had wack dick until I started messing with white hoes. They stuck around &amp; let a young goon practice on em.,offensive_language,True
I hardly text back so these hoes love to phone me,offensive_language,True
"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",normal,False
I hate Hashtag activism. No lie. I think 95% of it is trash.,normal,False
"I hate a "" think she know how to out head type bitch foh """,offensive_language,True
"I hate a ""Hacked at 20k"" ass hoe..",offensive_language,True
"I hate a ""I used to talk to her/him"" nigga or bitch like foh hater &#128530; we never talked u jus know em",offensive_language,True
"I hate a bitch that love a bitch that say she love a nigga too
Confused ass bitch What you gon' do?
Is you gay bitch? Is you straight bitch?",offensive_language,True
I hate a don't get shit done ass nigguh,offensive_language,True
"I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary .",offensive_language,True
I hate a nosey bitch like mind yah business,offensive_language,True
I hate a ol fat disgusting Walmart working ass bitch.....,offensive_language,True
I hate a stuck up bitch. Likeeee stfu. You ain't shit special.,offensive_language,True
I hate a trash bad bitch,offensive_language,True
I hate a wishy washy bitch,offensive_language,True
I hate all these industry fags. I hope they all get the Nigerian Summer Flu,hate_speech,True
I hate baldheadass bitches &#128529; https://t.co/rs9jj9PSc3,offensive_language,True
